transaction_id_raw,payer_id,payer_id_type,payee_id_type,status_name,created_at,product_id,paid_total_value,paid_credit_card_value,paid_balance_value,received_cashback_value
31256,71299,CONSUMER,USER,Não Autorizado,2020-12-10 21:15:56,8,1127.58,0.0,"1127,58",0
31257,50222,CONSUMER,USER,Aprovado,2020-09-16 04:59:43,1,4280.64,4280.64,0,0
31258,56398,CONSUMER,BIZ,Aprovado,2020-09-13 16:56:25,6,4555.12,3319.13,"1235,99",0
31259,93564,CONSUMER,BIZ,Não Autorizado,2020-06-30 19:16:27,4,941.0,941.0,0,0
31260,42117,CONSUMER,BIZ,Aprovado,2020-12-27 06:17:31,9,2167.9,0.0,"2167,9",0
31261,30103,CONSUMER,USER,Aprovado,2020-12-25 12:47:01,8,4919.0,4919.0,0,0
31262,22587,CONSUMER,USER,Aprovado,2020-05-26 06:51:53,8,3658.0,2750.74,"907,26",0
31263,60498,CONSUMER,USER,Aprovado,2020-07-28 04:12:40,7,2270.0,1064.03,"1205,97",0
31264,14636,CONSUMER,BIZ,Aprovado,2020-11-13 13:34:25,6,2051.0,0.0,2051,0
31265,85688,CONSUMER,USER,Erro,2020-01-08 11:58:08,7,962.0,962.0,0,0
31266,36847,CONSUMER,BIZ,Não Autorizado,2020-09-06 10:56:41,3,1537.0,1537.0,0,0
31267,95563,CONSUMER,BIZ,Aprovado,2020-08-18 08:43:13,2,892.0,699.39,"192,61",10
31268,81444,CONSUMER,USER,Não Autorizado,2020-12-20 12:13:24,1,3584.0,0.0,3584,0
31269,28208,CONSUMER,USER,Aprovado,2020-11-17 08:04:17,8,995.53,995.53,0,0
31270,74549,CONSUMER,USER,Aprovado,2020-05-17 21:00:36,8,449.0,314.82,"134,18",0
31271,35506,CONSUMER,BIZ,Não Autorizado,2020-12-12 14:39:12,10,1884.0,1884.0,0,0
31272,37902,CONSUMER,BIZ,Aprovado,2020-02-12 05:20:40,2,180.0,180.0,0,0
31273,94681,CONSUMER,USER,Erro,2020-12-12 20:02:41,1,4555.64,0.0,"4555,64",0
31274,70713,CONSUMER,USER,Aprovado,2020-12-29 02:52:04,1,1846.0,1846.0,0,0
31275,1279,CONSUMER,USER,Erro,2020-08-22 20:00:18,8,4972.0,1000.37,"3971,63",0
31276,33539,CONSUMER,USER,Aprovado,2020-11-21 06:13:25,7,2518.0,0.0,2518,0
31277,9806,CONSUMER,USER,Aprovado,2020-12-26 18:51:54,7,3945.08,3945.08,0,0
31278,21077,CONSUMER,USER,Aprovado,2020-11-29 00:09:59,8,2057.0,2057.0,0,0
31279,52815,CONSUMER,USER,Erro,2020-09-06 07:30:42,8,4400.0,0.0,4400,0
31280,30644,CONSUMER,USER,Aprovado,2020-12-27 08:40:26,1,1003.0,294.61,"708,39",0
31281,91185,CONSUMER,USER,Não Autorizado,2020-12-09 05:17:05,1,2274.0,2274.0,0,0
31282,27988,CONSUMER,USER,Erro,2020-11-19 08:09:11,7,1353.13,593.06,"760,07",0
31283,97543,CONSUMER,USER,Aprovado,2020-11-20 22:20:15,8,3542.58,208.72,"3333,86",0
31284,89221,CONSUMER,USER,Aprovado,2020-12-21 02:01:34,1,170.24,139.26,"30,98",0
31285,34790,CONSUMER,USER,Erro,2020-05-24 19:43:07,8,3377.21,0.0,"3377,21",0
31286,32111,CONSUMER,BIZ,Não Autorizado,2020-09-23 07:24:54,4,3838.0,358.92,"3479,08",10
31287,2812,CONSUMER,USER,Não Autorizado,2020-10-10 08:58:07,1,1640.46,93.65,"1546,81",0
31288,49328,CONSUMER,USER,Aprovado,2020-06-25 07:14:15,8,2487.0,0.0,2487,10
31289,46215,CONSUMER,BIZ,Aprovado,2020-10-15 18:46:27,6,3845.53,2015.06,"1830,47",0
31290,3292,CONSUMER,USER,Aprovado,2020-11-25 20:27:03,8,3812.09,3551.69,"260,4",0
31291,28379,CONSUMER,USER,Aprovado,2020-12-28 05:33:43,7,156.0,0.0,156,0
31292,76176,CONSUMER,BIZ,Aprovado,2020-12-25 18:59:02,10,3087.6,3087.6,0,0
31293,13150,CONSUMER,BIZ,Erro,2020-05-09 18:14:23,6,1048.52,15.06,"1033,46",0
31294,1276,CONSUMER,USER,Erro,2020-11-22 04:35:05,7,1930.8,0.0,"1930,8",0
31295,10908,CONSUMER,BIZ,Erro,2020-10-28 07:13:33,10,529.0,0.0,529,0
31296,14094,CONSUMER,BIZ,Não Autorizado,2020-12-24 09:47:46,6,3870.0,3870.0,0,0
31297,20572,CONSUMER,USER,Erro,2020-11-19 07:19:26,1,246.0,246.0,0,0
31298,36784,CONSUMER,USER,Não Autorizado,2020-12-05 01:29:04,7,3769.45,3769.45,0,0
31299,53727,CONSUMER,BIZ,Aprovado,2020-11-22 09:55:35,4,841.0,726.61,"114,39",0
31300,11735,CONSUMER,USER,Erro,2020-09-09 11:04:32,8,4456.68,0.0,"4456,68",0
31301,53160,CONSUMER,USER,Aprovado,2020-07-24 16:09:15,1,2693.4,36.17,"2657,23",0
31302,92331,CONSUMER,BIZ,Erro,2020-12-31 02:43:57,6,897.0,0.0,897,0
31303,66769,CONSUMER,USER,Aprovado,2020-10-05 07:50:57,7,4947.0,108.65,"4838,35",0
31304,67477,CONSUMER,USER,Aprovado,2020-07-08 14:29:15,1,1624.0,1180.24,"443,76",0
31305,91862,CONSUMER,BIZ,Aprovado,2020-10-04 20:49:28,6,4241.04,2987.38,"1253,66",0
31306,26874,CONSUMER,USER,Não Autorizado,2020-12-14 13:38:25,8,4130.0,1611.38,"2518,62",10
31307,42061,CONSUMER,USER,Aprovado,2020-11-10 21:10:50,7,4048.0,0.0,4048,10
31308,6079,CONSUMER,BIZ,Erro,2020-11-06 03:26:25,3,2220.62,1508.04,"712,58",0
31309,48662,CONSUMER,BIZ,Aprovado,2020-09-02 04:33:57,2,1219.36,688.2,"531,16",0
31310,70504,CONSUMER,USER,Aprovado,2020-12-08 13:07:03,8,2719.87,2719.87,0,0
31311,79185,CONSUMER,USER,Não Autorizado,2020-12-25 19:05:57,1,69.46,69.46,0,0
31312,76025,CONSUMER,BIZ,Aprovado,2020-11-26 05:26:40,4,3267.4,0.0,"3267,4",0
31313,66925,CONSUMER,BIZ,Erro,2020-09-29 03:05:50,6,3446.4,1617.79,"1828,61",10
31314,57275,CONSUMER,USER,Aprovado,2020-12-29 20:27:12,8,425.0,425.0,0,10
31315,46155,CONSUMER,BIZ,Aprovado,2020-10-04 20:02:42,9,4554.0,2454.79,"2099,21",0
31316,50382,CONSUMER,USER,Aprovado,2020-11-27 08:44:13,1,4904.81,4904.81,0,10
31317,8176,CONSUMER,BIZ,Aprovado,2020-11-01 04:19:49,6,2387.0,460.36,"1926,64",0
31318,55652,CONSUMER,BIZ,Aprovado,2020-07-26 22:31:20,2,4166.58,4166.58,0,0
31319,4533,CONSUMER,USER,Aprovado,2020-07-24 20:24:17,7,1280.83,1280.83,0,0
31320,31133,CONSUMER,USER,Erro,2020-10-15 12:39:20,1,251.0,21.06,"229,94",0
31321,29657,CONSUMER,BIZ,Erro,2020-09-25 21:28:53,6,3015.55,680.51,"2335,04",0
31322,6183,CONSUMER,USER,Erro,2020-11-29 21:57:45,8,1251.0,923.3,"327,7",0
31323,72499,CONSUMER,USER,Aprovado,2020-10-07 22:27:07,1,1992.53,1585.5,"407,03",0
31324,94005,CONSUMER,USER,Aprovado,2020-12-27 20:14:00,7,1923.32,0.0,"1923,32",10
31325,40604,CONSUMER,USER,Aprovado,2020-11-02 10:22:28,1,3731.0,3731.0,0,0
31326,62708,CONSUMER,USER,Não Autorizado,2020-11-12 01:19:53,1,2015.76,0.0,"2015,76",0
31327,95250,CONSUMER,USER,Aprovado,2020-05-28 02:13:23,8,222.87,0.0,"222,87",10
31328,5794,CONSUMER,USER,Erro,2020-10-27 00:53:01,1,4063.0,4063.0,0,0
31329,46244,CONSUMER,USER,Aprovado,2020-08-14 18:47:16,7,2141.78,0.0,"2141,78",0
31330,73389,CONSUMER,BIZ,Não Autorizado,2020-11-27 14:19:44,6,734.6,0.0,"734,6",0
31331,91792,CONSUMER,BIZ,Aprovado,2020-11-17 22:27:33,3,2407.12,2407.12,0,0
31332,89271,CONSUMER,USER,Erro,2020-08-20 07:20:28,1,2751.4,168.58,"2582,82",0
31333,36638,CONSUMER,USER,Aprovado,2020-12-19 14:37:33,1,1715.69,0.0,"1715,69",0
31334,69905,CONSUMER,USER,Erro,2020-09-06 13:26:10,1,1237.0,1237.0,0,0
31335,2783,CONSUMER,BIZ,Aprovado,2020-08-08 01:19:35,2,1865.82,1280.01,"585,81",0
31336,40730,CONSUMER,USER,Aprovado,2020-11-20 13:19:11,1,2912.0,1995.76,"916,24",10
31337,38543,CONSUMER,USER,Não Autorizado,2020-09-20 04:25:05,7,2140.81,0.0,"2140,81",10
31338,33196,CONSUMER,BIZ,Não Autorizado,2020-11-14 08:02:14,4,1619.12,0.0,"1619,12",0
31339,39798,CONSUMER,USER,Não Autorizado,2020-12-10 11:38:33,1,1977.0,685.25,"1291,75",10
31340,74623,CONSUMER,BIZ,Aprovado,2020-12-12 07:20:10,9,2430.34,2430.34,0,10
31341,65465,CONSUMER,USER,Aprovado,2020-07-21 09:28:47,1,1561.0,1561.0,0,0
31342,66304,CONSUMER,BIZ,Não Autorizado,2020-09-01 09:05:41,2,999.0,999.0,0,0
31343,48177,CONSUMER,USER,Aprovado,2020-08-15 18:30:23,1,936.25,0.0,"936,25",0
31344,64748,CONSUMER,BIZ,Aprovado,2020-06-23 11:13:58,6,1051.0,1051.0,0,10
31345,87171,CONSUMER,USER,Aprovado,2020-11-26 01:56:58,7,2429.44,0.0,"2429,44",10
31346,34033,CONSUMER,USER,Erro,2020-11-07 18:55:19,8,4152.0,1126.36,"3025,64",10
31347,64496,CONSUMER,BIZ,Aprovado,2020-09-01 19:12:07,3,391.65,391.65,0,10
31348,39314,CONSUMER,USER,Aprovado,2020-01-25 18:37:03,8,2251.24,2251.24,0,0
31349,98029,CONSUMER,BIZ,Aprovado,2020-12-20 20:46:45,2,2047.87,2047.87,0,10
31350,75360,CONSUMER,BIZ,Aprovado,2020-10-07 13:21:33,4,4047.0,0.0,4047,0
31351,49695,CONSUMER,BIZ,Aprovado,2020-09-27 11:17:31,5,2849.0,2849.0,0,0
31352,85650,CONSUMER,USER,Não Autorizado,2020-12-09 16:21:41,7,3598.0,3598.0,0,0
31353,82799,CONSUMER,USER,Não Autorizado,2020-11-22 14:03:19,7,1188.0,829.25,"358,75",0
31354,55069,CONSUMER,BIZ,Aprovado,2020-03-02 16:49:11,6,217.53,189.69,"27,84",10
31355,91005,CONSUMER,USER,Aprovado,2020-08-24 21:04:45,8,1316.0,552.41,"763,59",0
31356,15867,CONSUMER,BIZ,Erro,2020-10-29 12:40:27,2,3031.0,1070.63,"1960,37",0
31357,20395,CONSUMER,USER,Não Autorizado,2020-06-11 09:17:32,8,3517.41,3517.41,0,0
31358,44884,CONSUMER,USER,Aprovado,2020-03-10 04:10:07,7,2331.0,518.46,"1812,54",0
31359,73545,CONSUMER,USER,Erro,2020-12-27 04:41:22,7,4513.0,0.0,4513,0
31360,61513,CONSUMER,USER,Não Autorizado,2020-08-29 01:19:44,1,3135.65,3135.65,0,0
31361,87831,CONSUMER,BIZ,Aprovado,2020-10-13 11:33:17,6,2730.0,0.0,2730,0
31362,17633,CONSUMER,BIZ,Aprovado,2020-12-14 00:31:37,5,1259.0,0.0,1259,0
31363,32741,CONSUMER,USER,Erro,2020-08-18 07:46:40,8,640.77,344.77,296,0
31364,70490,CONSUMER,BIZ,Aprovado,2020-11-23 01:29:44,2,3441.03,0.0,"3441,03",10
31365,86864,CONSUMER,USER,Aprovado,2020-11-12 04:18:10,7,2950.33,1293.0,"1657,33",0
31366,50035,CONSUMER,USER,Aprovado,2020-10-05 14:07:05,7,1639.0,1639.0,0,0
31367,55296,CONSUMER,USER,Não Autorizado,2020-10-29 17:41:39,7,626.0,626.0,0,0
31368,83587,CONSUMER,BIZ,Aprovado,2020-01-16 04:15:35,3,4785.0,0.0,4785,0
31369,52332,CONSUMER,USER,Aprovado,2020-10-17 12:43:14,7,3869.0,3869.0,0,10
31370,80090,CONSUMER,USER,Aprovado,2020-07-09 17:06:28,1,4399.0,4399.0,0,0
31371,32174,CONSUMER,USER,Erro,2020-10-07 01:27:38,8,2681.84,0.0,"2681,84",0
31372,27603,CONSUMER,USER,Não Autorizado,2020-12-21 12:30:34,8,4735.21,1630.71,"3104,5",0
31373,38337,CONSUMER,USER,Aprovado,2020-11-30 21:03:25,7,4150.36,2800.09,"1350,27",0
31374,69745,CONSUMER,USER,Não Autorizado,2020-07-30 12:57:58,8,4936.47,4936.47,0,0
31375,18444,CONSUMER,USER,Erro,2020-12-30 03:18:15,1,81.0,10.05,"70,95",0
31376,37598,CONSUMER,USER,Aprovado,2020-04-05 02:25:12,1,446.0,446.0,0,0
31377,66246,CONSUMER,USER,Aprovado,2020-08-06 03:24:36,1,3671.0,0.0,3671,0
31378,25258,CONSUMER,BIZ,Não Autorizado,2020-12-19 21:19:09,2,1944.0,292.0,1652,0
31379,75035,CONSUMER,USER,Aprovado,2020-12-30 05:06:54,1,4322.0,4322.0,0,10
31380,90280,CONSUMER,USER,Aprovado,2020-12-24 16:04:17,1,4746.0,4746.0,0,0
31381,58498,CONSUMER,USER,Aprovado,2020-11-26 10:38:20,1,1612.0,0.0,1612,0
31382,11728,CONSUMER,USER,Aprovado,2020-12-23 14:18:36,8,2507.99,2507.99,0,0
31383,31907,CONSUMER,BIZ,Aprovado,2020-11-11 19:39:43,5,1176.57,435.96,"740,61",0
31384,71626,CONSUMER,BIZ,Não Autorizado,2020-12-19 23:43:47,2,688.35,688.35,0,0
31385,75827,CONSUMER,USER,Aprovado,2020-09-05 20:42:50,7,1880.0,0.0,1880,0
31386,53273,CONSUMER,BIZ,Aprovado,2020-11-23 00:58:36,9,3723.0,2661.61,"1061,39",0
31387,71567,CONSUMER,USER,Erro,2020-12-26 17:30:53,8,3782.75,876.83,"2905,92",10
31388,81832,CONSUMER,BIZ,Aprovado,2020-12-18 10:58:41,2,4390.0,4390.0,0,0
31389,97556,CONSUMER,USER,Aprovado,2020-12-11 19:04:09,1,4607.0,0.0,4607,0
31390,94502,CONSUMER,BIZ,Aprovado,2020-12-25 20:33:02,4,4994.0,2382.4,"2611,6",0
31391,44864,CONSUMER,USER,Aprovado,2020-11-05 19:38:03,1,3839.0,0.0,3839,0
31392,96556,CONSUMER,USER,Aprovado,2020-12-26 08:12:06,7,680.2,680.2,0,0
31393,49616,CONSUMER,USER,Aprovado,2020-11-22 04:23:57,1,158.0,0.0,158,0
31394,12364,CONSUMER,BIZ,Erro,2020-12-15 06:09:05,5,4039.93,3655.33,"384,6",0
31395,57225,CONSUMER,USER,Erro,2020-12-03 07:41:54,1,1252.0,1252.0,0,0
31396,81038,CONSUMER,USER,Aprovado,2020-12-17 05:16:51,8,1174.05,0.0,"1174,05",0
31397,95750,CONSUMER,BIZ,Não Autorizado,2020-11-27 02:36:50,6,4751.68,0.0,"4751,68",0
31398,87654,CONSUMER,USER,Aprovado,2020-12-26 00:12:36,1,2075.0,2075.0,0,0
31399,32020,CONSUMER,BIZ,Aprovado,2020-12-13 15:52:17,2,1661.37,0.0,"1661,37",0
31400,808,CONSUMER,BIZ,Erro,2020-10-26 12:53:09,2,1515.0,0.0,1515,0
31401,44760,CONSUMER,USER,Aprovado,2020-12-21 13:01:29,8,4551.05,1290.52,"3260,53",0
31402,15893,CONSUMER,USER,Aprovado,2020-12-05 08:46:56,8,3097.14,0.0,"3097,14",0
31403,54611,CONSUMER,USER,Aprovado,2020-11-25 15:34:10,7,2726.0,592.78,"2133,22",0
31404,81689,CONSUMER,BIZ,Aprovado,2020-05-31 22:46:22,4,673.34,286.43,"386,91",10
31405,68485,CONSUMER,BIZ,Não Autorizado,2020-06-23 14:52:22,6,3335.0,1403.08,"1931,92",0
31406,17676,CONSUMER,USER,Aprovado,2020-12-28 16:32:45,1,4220.55,3218.97,"1001,58",0
31407,30393,CONSUMER,USER,Não Autorizado,2020-12-29 13:36:10,8,621.0,0.0,621,10
31408,88088,CONSUMER,USER,Aprovado,2020-10-18 02:39:44,7,1337.62,390.49,"947,13",0
31409,5621,CONSUMER,USER,Aprovado,2020-06-29 22:15:38,7,3548.0,1161.94,"2386,06",0
31410,5962,CONSUMER,USER,Aprovado,2020-11-25 15:31:49,1,4508.0,4508.0,0,0
31411,57194,CONSUMER,USER,Aprovado,2020-09-17 10:35:31,1,4091.02,3413.94,"677,08",0
31412,75372,CONSUMER,USER,Não Autorizado,2020-09-26 12:47:24,1,3124.0,1371.63,"1752,37",0
31413,57646,CONSUMER,USER,Aprovado,2020-11-21 15:07:40,1,4193.88,0.0,"4193,88",0
31414,80363,CONSUMER,BIZ,Erro,2020-11-05 16:49:29,2,1198.96,1198.96,0,0
31415,94762,CONSUMER,BIZ,Erro,2020-10-22 12:00:13,9,56.68,0.0,"56,68",3
31416,6584,CONSUMER,USER,Aprovado,2020-12-31 01:55:11,7,1041.05,1041.05,0,0
31417,12404,CONSUMER,USER,Erro,2020-08-09 12:56:22,7,1219.96,231.26,"988,7",0
31418,79770,CONSUMER,USER,Aprovado,2020-12-11 03:42:15,1,3012.0,368.27,"2643,73",0
31419,49192,CONSUMER,USER,Não Autorizado,2020-10-23 14:37:58,7,1408.91,1408.91,0,0
31420,70974,CONSUMER,USER,Erro,2020-12-14 05:33:03,8,4965.0,1058.37,"3906,63",0
31421,53201,CONSUMER,USER,Erro,2020-12-21 05:30:56,8,1243.0,15.65,"1227,35",0
31422,43692,CONSUMER,USER,Aprovado,2020-07-27 20:56:05,8,1636.6,0.0,"1636,6",0
31423,8924,CONSUMER,BIZ,Aprovado,2020-10-03 08:29:37,6,2791.33,1190.66,"1600,67",0
31424,6410,CONSUMER,USER,Erro,2020-10-21 07:36:32,7,1085.0,591.01,"493,99",0
31425,44581,CONSUMER,USER,Aprovado,2020-12-28 14:40:37,1,4788.0,4788.0,0,0
31426,47934,CONSUMER,USER,Erro,2020-12-28 09:00:15,7,4699.0,585.89,"4113,11",0
31427,62684,CONSUMER,USER,Aprovado,2020-06-15 02:04:55,1,3648.0,3648.0,0,0
31428,64996,CONSUMER,USER,Erro,2020-08-02 14:43:19,7,536.99,536.99,0,0
31429,42379,CONSUMER,USER,Aprovado,2020-09-16 17:56:53,8,3470.32,2380.07,"1090,25",10
31430,81960,CONSUMER,USER,Aprovado,2020-08-10 17:08:26,7,4331.0,0.0,4331,0
31431,23167,CONSUMER,BIZ,Aprovado,2020-12-28 22:07:36,2,3087.34,3087.34,0,10
31432,44397,CONSUMER,BIZ,Erro,2020-10-30 06:51:20,4,1032.0,0.0,1032,0
31433,68393,CONSUMER,BIZ,Não Autorizado,2020-12-19 04:49:21,6,565.0,472.45,"92,55",0
31434,30539,CONSUMER,USER,Erro,2020-10-21 15:21:03,1,1967.18,1967.18,0,0
31435,33770,CONSUMER,USER,Aprovado,2020-12-08 10:00:01,1,1398.0,1398.0,0,0
31436,8591,CONSUMER,BIZ,Aprovado,2020-07-22 02:45:22,6,3141.65,0.0,"3141,65",0
31437,44316,CONSUMER,USER,Erro,2020-06-29 02:47:18,7,2739.88,676.35,"2063,53",0
31438,76367,CONSUMER,BIZ,Não Autorizado,2020-11-18 21:46:24,6,1483.33,0.0,"1483,33",0
31439,16545,CONSUMER,BIZ,Aprovado,2020-09-23 12:48:04,6,3624.15,3624.15,0,0
31440,57714,CONSUMER,USER,Aprovado,2020-12-25 19:30:15,7,76.07,2.81,"73,26",0
31441,41633,CONSUMER,USER,Aprovado,2020-12-12 22:22:05,7,4734.0,4734.0,0,0
31442,20251,CONSUMER,USER,Não Autorizado,2020-09-24 18:50:58,7,1989.0,0.0,1989,0
31443,26390,CONSUMER,USER,Aprovado,2020-07-28 08:43:53,8,2824.12,994.16,"1829,96",0
31444,75894,CONSUMER,USER,Aprovado,2020-12-17 17:11:19,1,1425.21,489.85,"935,36",0
31445,91415,CONSUMER,BIZ,Erro,2020-12-21 21:16:30,2,436.98,436.98,0,0
31446,46826,CONSUMER,USER,Não Autorizado,2020-12-08 12:14:20,1,3208.28,1401.49,"1806,79",0
31447,20481,CONSUMER,BIZ,Não Autorizado,2020-09-13 05:23:23,9,646.0,0.0,646,0
31448,68004,CONSUMER,USER,Erro,2020-12-19 02:38:05,8,3982.0,257.12,"3724,88",0
31449,13585,CONSUMER,BIZ,Aprovado,2020-10-06 22:48:06,2,2899.0,2.18,"2896,82",0
31450,26882,CONSUMER,BIZ,Não Autorizado,2020-07-02 00:46:44,2,1328.0,0.0,1328,10
31451,17114,CONSUMER,BIZ,Aprovado,2020-12-14 16:16:08,2,4703.03,0.0,"4703,03",10
31452,40033,CONSUMER,USER,Erro,2020-11-30 23:06:34,1,2058.21,887.65,"1170,56",0
31453,32221,CONSUMER,BIZ,Não Autorizado,2020-06-26 20:25:31,6,1159.64,1159.64,0,0
31454,41242,CONSUMER,USER,Aprovado,2020-11-30 13:12:06,7,3009.06,2214.86,"794,2",0
31455,94039,CONSUMER,BIZ,Aprovado,2020-12-18 22:29:48,2,934.0,310.29,"623,71",0
31456,76031,CONSUMER,USER,Erro,2020-11-07 04:32:22,1,1736.72,1736.72,0,0
31457,58895,CONSUMER,USER,Erro,2020-11-28 21:00:22,8,2134.0,0.0,2134,0
31458,81497,CONSUMER,USER,Aprovado,2020-11-27 02:48:30,1,3065.44,0.0,"3065,44",0
31459,45297,CONSUMER,USER,Aprovado,2020-12-14 03:49:12,1,4659.0,4659.0,0,0
31460,7,CONSUMER,USER,Aprovado,2020-12-30 00:21:39,8,685.0,0.0,685,0
31461,83306,CONSUMER,USER,Não Autorizado,2020-08-18 21:45:50,1,3867.0,0.0,3867,0
31462,10919,CONSUMER,BIZ,Aprovado,2020-12-11 23:39:03,4,113.0,113.0,0,0
31463,22233,CONSUMER,USER,Aprovado,2020-08-17 08:18:11,1,1336.36,0.0,"1336,36",10
31464,66817,CONSUMER,USER,Aprovado,2020-11-07 14:11:43,1,4972.0,0.0,4972,0
31465,77428,CONSUMER,BIZ,Aprovado,2020-05-29 22:31:30,2,4637.93,4637.93,0,0
31466,89485,CONSUMER,USER,Aprovado,2020-07-31 01:56:45,1,4926.77,1002.89,"3923,88",10
31467,38335,CONSUMER,USER,Não Autorizado,2020-10-16 17:27:38,1,3224.6,1297.94,"1926,66",0
31468,73087,CONSUMER,USER,Não Autorizado,2020-08-01 03:33:27,1,2488.29,2488.29,0,0
31469,21358,CONSUMER,BIZ,Erro,2020-10-04 20:16:02,4,1253.38,1253.38,0,0
31470,23961,CONSUMER,USER,Erro,2020-12-12 21:06:11,1,4745.88,1403.66,"3342,22",0
31471,71017,CONSUMER,BIZ,Não Autorizado,2020-11-11 13:21:58,9,770.0,770.0,0,0
31472,16169,CONSUMER,USER,Aprovado,2020-11-13 04:15:12,1,1153.0,948.35,"204,65",0
31473,75532,CONSUMER,USER,Aprovado,2020-09-07 09:11:48,1,5.0,3.4,"1,6",0
31474,40018,CONSUMER,BIZ,Erro,2020-12-06 18:03:45,2,3207.68,3207.68,0,10
31475,18123,CONSUMER,BIZ,Aprovado,2020-07-14 19:30:14,10,3703.3,0.0,"3703,3",0
31476,8234,CONSUMER,USER,Aprovado,2020-11-30 13:43:21,1,3209.0,3209.0,0,0
31477,83154,CONSUMER,USER,Não Autorizado,2020-07-07 21:17:43,1,2976.0,2976.0,0,0
31478,20346,CONSUMER,USER,Aprovado,2020-12-27 17:19:29,7,2527.91,0.0,"2527,91",0
31479,78683,CONSUMER,USER,Não Autorizado,2020-10-17 02:52:49,7,129.0,129.0,0,0
31480,45328,CONSUMER,BIZ,Não Autorizado,2020-12-18 06:42:09,10,4275.36,647.28,"3628,08",10
31481,65477,CONSUMER,BIZ,Aprovado,2020-08-14 22:10:29,4,4566.61,3170.26,"1396,35",0
31482,83251,CONSUMER,BIZ,Aprovado,2020-10-04 12:12:18,2,4647.0,1584.79,"3062,21",10
31483,53940,CONSUMER,BIZ,Aprovado,2020-11-27 03:50:31,9,24.0,24.0,0,0
31484,33063,CONSUMER,USER,Aprovado,2020-12-01 23:45:38,1,4550.95,0.0,"4550,95",0
31485,88051,CONSUMER,USER,Erro,2020-12-19 13:40:03,8,3680.46,0.0,"3680,46",0
31486,24743,CONSUMER,USER,Aprovado,2020-11-20 16:23:22,1,2769.0,0.0,2769,0
31487,74976,CONSUMER,BIZ,Não Autorizado,2020-07-06 23:46:44,6,1488.0,0.0,1488,0
31488,90197,CONSUMER,USER,Aprovado,2020-05-04 10:44:48,7,1490.15,0.0,"1490,15",0
31489,23316,CONSUMER,USER,Não Autorizado,2020-11-04 15:01:59,1,4730.0,811.13,"3918,87",0
31490,60259,CONSUMER,USER,Aprovado,2020-03-21 13:05:10,1,4637.36,0.0,"4637,36",0
31491,5083,CONSUMER,USER,Aprovado,2020-12-21 23:54:13,1,4792.0,4731.13,"60,87",0
31492,96279,CONSUMER,BIZ,Erro,2020-10-13 12:45:34,2,4436.0,3260.64,"1175,36",0
31493,65360,CONSUMER,USER,Erro,2020-12-03 16:58:51,1,4483.0,4483.0,0,0
31494,33559,CONSUMER,USER,Aprovado,2020-09-29 12:31:29,8,2857.69,0.0,"2857,69",0
31495,76820,CONSUMER,BIZ,Erro,2020-07-20 01:54:47,9,2927.0,0.0,2927,0
31496,15848,CONSUMER,BIZ,Aprovado,2020-11-01 15:40:13,3,4388.0,0.0,4388,0
31497,24685,CONSUMER,USER,Aprovado,2020-02-11 17:59:40,7,1284.33,522.24,"762,09",0
31498,96433,CONSUMER,USER,Aprovado,2020-09-05 00:14:59,1,3482.0,0.0,3482,0
31499,38234,CONSUMER,USER,Aprovado,2020-08-02 05:08:51,7,2986.0,0.0,2986,0
31500,98618,CONSUMER,BIZ,Aprovado,2020-06-18 10:45:29,2,1531.0,0.0,1531,0
31501,90136,CONSUMER,BIZ,Não Autorizado,2020-12-03 02:24:19,2,1362.0,0.0,1362,10
31502,37892,CONSUMER,USER,Aprovado,2020-10-05 22:52:16,7,4874.43,4874.43,0,0
31503,90698,CONSUMER,USER,Aprovado,2020-10-18 17:29:12,1,2494.28,0.0,"2494,28",0
31504,53981,CONSUMER,BIZ,Aprovado,2020-12-26 10:50:39,10,4095.0,40.23,"4054,77",0
31505,60694,CONSUMER,USER,Aprovado,2020-10-05 06:55:53,1,148.82,148.82,0,0
31506,15990,CONSUMER,USER,Aprovado,2020-12-27 21:27:46,1,109.0,92.28,"16,72","5,45"
31507,62314,CONSUMER,BIZ,Erro,2020-10-14 16:18:14,6,1952.0,1952.0,0,10
31508,61268,CONSUMER,BIZ,Não Autorizado,2020-11-05 08:34:56,9,2765.36,0.0,"2765,36",10
31509,6166,CONSUMER,USER,Erro,2020-09-18 10:19:03,1,3299.0,0.0,3299,0
31510,36545,CONSUMER,USER,Erro,2020-09-11 01:09:25,7,789.0,672.79,"116,21",0
31511,86080,CONSUMER,BIZ,Erro,2020-12-30 21:45:23,10,1597.89,367.1,"1230,79",0
31512,89872,CONSUMER,BIZ,Não Autorizado,2020-12-19 02:15:38,2,1234.0,0.0,1234,0
31513,50942,CONSUMER,USER,Aprovado,2020-11-05 09:21:39,8,3665.0,3406.47,"258,53",0
31514,96458,CONSUMER,BIZ,Aprovado,2020-12-18 16:00:17,2,2900.0,1721.51,"1178,49",0
31515,3167,CONSUMER,BIZ,Erro,2020-07-21 21:59:16,2,1301.02,350.56,"950,46",0
31516,7840,CONSUMER,USER,Aprovado,2020-09-15 15:09:56,1,3487.82,3487.82,0,0
31517,10474,CONSUMER,USER,Não Autorizado,2020-09-05 01:39:02,8,2460.27,2460.27,0,0
31518,90115,CONSUMER,BIZ,Não Autorizado,2020-11-13 07:22:10,5,1167.0,1167.0,0,0
